,title,id,metal,mass,diameter,era,year,inscriptions,jpg,txt
811,Marcus Aurelius,_magnesiaIonia_Schultz_111var,Copper,25.22,,AD,161.0,,_magnesiaIonia_Schultz_111var.jpg,_magnesiaIonia_Schultz_111var.txt
814,Marcus Aurelius,_magnesiaSipylum_BMC_59,Copper,2.55,,,,,_magnesiaSipylum_BMC_59.jpg,_magnesiaSipylum_BMC_59.txt
822,Marcus Aurelius,_mallos_SNGvA_5724,Copper,9.95,,AD,0.0,,_mallos_SNGvA_5724.jpg,_mallos_SNGvA_5724.txt
823,Marcus Aurelius,_mastaura_Paris_M5985,Copper,11.2,,,,,_mastaura_Paris_M5985.jpg,_mastaura_Paris_M5985.txt
824,Marcus Aurelius,_miletos_BMC_158_corr,Copper,22.14,,AD,177.0,,_miletos_BMC_158_corr.jpg,_miletos_BMC_158_corr.txt
825,Marcus Aurelius,_miletus_BMC_169,Copper,21.26,,AD,161.0,,_miletus_BMC_169.jpg,_miletus_BMC_169.txt
826,Marcus Aurelius,_miletus_CNG_401_297,Copper,26.28,,AD,161.0,,_miletus_CNG_401_297.jpg,_miletus_CNG_401_297.txt
831,Marcus Aurelius,_mylasa_SNGvA_8115,Copper,28.67,,AD,161.0,,_mylasa_SNGvA_8115.jpg,_mylasa_SNGvA_8115.txt
832,Marcus Aurelius,_myrina_BMC_43,Copper,8.3,,,,,_myrina_BMC_43.jpg,_myrina_BMC_43.txt
837,Marcus Aurelius,_neapolis_Caria_Imhoof_KM_2,Copper,6.8,,AD,138.0,,_neapolis_Caria_Imhoof_KM_2.jpg,_neapolis_Caria_Imhoof_KM_2.txt
841,Marcus Aurelius,_nicaea_RecGen_107var,Copper,2.61,,,,,_nicaea_RecGen_107var.jpg,_nicaea_RecGen_107var.txt
842,Marcus Aurelius,_nicaea_RecGen_128,Copper,3.16,,AD,196.0,,_nicaea_RecGen_128.jpg,_nicaea_RecGen_128.txt
849,Marcus Aurelius,_nicomedia_RecGen_80,Copper,7.3,,,,,_nicomedia_RecGen_80.jpg,_nicomedia_RecGen_80.txt
853,Marcus Aurelius,_nicopolisLycum_Waddington_84,Copper,9.22,,AD,161.0,,_nicopolisLycum_Waddington_84.jpg,_nicopolisLycum_Waddington_84.txt
858,Marcus Aurelius,_nikopolis_Varbanov_2136,Copper,3.5,,AD,161.0,,_nikopolis_Varbanov_2136.jpg,_nikopolis_Varbanov_2136.txt
859,Marcus Aurelius,_ninica-Claudiopolis_SNGLev_603,Copper,4.49,17.3,AD,161.0,,_ninica-Claudiopolis_SNGLev_603.jpg,_ninica-Claudiopolis_SNGLev_603.txt
863,Marcus Aurelius,_nysa_Regling_82,Copper,9.53,,,,,_nysa_Regling_82.jpg,_nysa_Regling_82.txt
870,Marcus Aurelius,_nysa_Regling_91,Copper,18.17,,,,,_nysa_Regling_91.jpg,_nysa_Regling_91.txt
872,Marcus Aurelius,_nysa_Regling_93,Copper,23.79,,AD,161.0,,_nysa_Regling_93.jpg,_nysa_Regling_93.txt
875,Marcus Aurelius,_nysaScyth_CNG_389_477,Copper,20.73,,AD,161.0,,_nysaScyth_CNG_389_477.jpg,_nysaScyth_CNG_389_477.txt
876,Marcus Aurelius,_odessos_Varbanov_4314_var,Copper,7.03,,AD,161.0,,_odessos_Varbanov_4314_var.jpg,_odessos_Varbanov_4314_var.txt
878,Marcus Aurelius,_olba_SNGLev_655,Copper,6.45,,AD,161.0,,_olba_SNGLev_655.jpg,_olba_SNGLev_655.txt
879,Marcus Aurelius,_olba_SNGLev_656,Copper,3.63,,AD,161.0,,_olba_SNGLev_656.jpg,_olba_SNGLev_656.txt
880,Marcus Aurelius,_olba_SNG_Righetti_1613,Copper,21.3,,AD,161.0,,_olba_SNG_Righetti_1613.jpg,_olba_SNG_Righetti_1613.txt
881,Marcus Aurelius,_olbasa_BMC_01,Copper,7.37,,AD,139.0,,_olbasa_BMC_01.jpg,_olbasa_BMC_01.txt
882,Marcus Aurelius,_palaeopolis_SNGFr_1654,Copper,4.4,,,,,_palaeopolis_SNGFr_1654.jpg,_palaeopolis_SNGFr_1654.txt
883,Marcus Aurelius,_parium_SNGRighetti_740,Copper,17.42,,AD,161.0,"['IMP', 'CAES', 'C']",_parium_SNGRighetti_740.jpg,_parium_SNGRighetti_740.txt
884,Marcus Aurelius,_parlais_Aulock_Parlais_10,Copper,6.34,,,,['AVG'],_parlais_Aulock_Parlais_10.jpg,_parlais_Aulock_Parlais_10.txt
885,Marcus Aurelius,_parlais_Roma_4_2196,Copper,1.2,,AD,161.0,"['AVG', 'IMP']",_parlais_Roma_4_2196.jpg,_parlais_Roma_4_2196.txt
886,Marcus Aurelius,_parlais_SNGvA_5134,Copper,9.5,,AD,161.0,"['AVG', 'IMP']",_parlais_SNGvA_5134.jpg,_parlais_SNGvA_5134.txt
905,Marcus Aurelius,_pautalia_Varbanov_4455,Copper,4.42,,AD,161.0,,_pautalia_Varbanov_4455.jpg,_pautalia_Varbanov_4455.txt
907,Marcus Aurelius,_pella_Varbanov_3717,Copper,12.11,,AD,161.0,"['AVG', 'CAES']",_pella_Varbanov_3717.jpg,_pella_Varbanov_3717.txt
909,Marcus Aurelius,_perga_SNG_Pfalz_298,Copper,2.06,,AD,161.0,,_perga_SNG_Pfalz_298.jpg,_perga_SNG_Pfalz_298.txt
910,Marcus Aurelius,_perga_Waddington_3351,Copper,2.5,,AD,161.0,,_perga_Waddington_3351.jpg,_perga_Waddington_3351.txt
914,Marcus Aurelius,_pergamum_Weisser_980,Copper,21.44,,AD,161.0,,_pergamum_Weisser_980.jpg,_pergamum_Weisser_980.txt
916,Marcus Aurelius,_perperene_SNGCop_526,Copper,3.68,,AD,138.0,,_perperene_SNGCop_526.jpg,_perperene_SNGCop_526.txt
917,Marcus Aurelius,_pessinus_Arslan_19,Copper,18.19,,AD,161.0,,_pessinus_Arslan_19.jpg,_pessinus_Arslan_19.txt
919,Marcus Aurelius,_pessinus_G&amp;M_271_846,Copper,12.64,,AD,136.0,,_pessinus_G&amp;M_271_846.jpg,_pessinus_G&amp;M_271_846.txt
921,Marcus Aurelius,_pessinus_Nassif_98323,Copper,9.8,26.0,,,,_pessinus_Nassif_98323.jpg,_pessinus_Nassif_98323.txt
922,Marcus Aurelius,_pessinus_SNGvA_6214,Copper,8.82,,AD,161.0,,_pessinus_SNGvA_6214.jpg,_pessinus_SNGvA_6214.txt
925,Marcus Aurelius,_petra_Spij_20,Copper,7.92,,AD,161.0,,_petra_Spij_20.jpg,_petra_Spij_20.txt
927,Marcus Aurelius,_petra_Spij_22,Copper,3.15,,AD,161.0,,_petra_Spij_22.jpg,_petra_Spij_22.txt
933,Marcus Aurelius,_philadelphia_Imhoof_LS_35,Copper,4.14,,,,,_philadelphia_Imhoof_LS_35.jpg,_philadelphia_Imhoof_LS_35.txt
934,Marcus Aurelius,_philadelphia_Paris_989,Copper,11.36,,,,,_philadelphia_Paris_989.jpg,_philadelphia_Paris_989.txt
936,Marcus Aurelius,_philadelphia_SNGLewis_1531,Copper,15.46,,,,,_philadelphia_SNGLewis_1531.jpg,_philadelphia_SNGLewis_1531.txt
937,Marcus Aurelius,_philadelphia_SNGvA_3077,Copper,23.33,,,,,_philadelphia_SNGvA_3077.jpg,_philadelphia_SNGvA_3077.txt
938,Marcus Aurelius,_philadelphia_Waddington_5144,Copper,29.55,,AD,161.0,,_philadelphia_Waddington_5144.jpg,_philadelphia_Waddington_5144.txt
941,Marcus Aurelius,_philippi_Amandry_3b,Copper,9.85,,AD,253.0,,_philippi_Amandry_3b.jpg,_philippi_Amandry_3b.txt
942,Marcus Aurelius,_philippi_Amandry_7a,Copper,9.97,,AD,253.0,['AVG'],_philippi_Amandry_7a.jpg,_philippi_Amandry_7a.txt
943,Marcus Aurelius,_philippi_Amandry_8,Copper,13.32,,AD,253.0,,_philippi_Amandry_8.jpg,_philippi_Amandry_8.txt
945,Marcus Aurelius,_philippi_Amandry_10a,Copper,9.53,,,,,_philippi_Amandry_10a.jpg,_philippi_Amandry_10a.txt
946,Marcus Aurelius,_philippi_Varbanov_3785,Copper,5.75,,AD,161.0,"['AVG', 'IMP', 'CAES', 'COS']",_philippi_Varbanov_3785.jpg,_philippi_Varbanov_3785.txt
947,Marcus Aurelius,_philippopolis_Bernhart_95,Copper,4.6,,,,,_philippopolis_Bernhart_95.jpg,_philippopolis_Bernhart_95.txt
956,Marcus Aurelius,_philippopolis_Varbanov_834,Copper,2.88,,AD,161.0,,_philippopolis_Varbanov_834.jpg,_philippopolis_Varbanov_834.txt
957,Marcus Aurelius,_philippopolis_Varbanov_839,Copper,4.86,,AD,161.0,,_philippopolis_Varbanov_839.jpg,_philippopolis_Varbanov_839.txt
958,Marcus Aurelius,_pitane_Berlin_18217240,Copper,6.85,,AD,161.0,,_pitane_Berlin_18217240.jpg,_pitane_Berlin_18217240.txt
960,Marcus Aurelius,_plotinopolis_Varbanov_1826_var,Copper,8.48,,AD,139.0,,_plotinopolis_Varbanov_1826_var.jpg,_plotinopolis_Varbanov_1826_var.txt
962,Marcus Aurelius,_raphia_Meshorer_2,Copper,25.76,,AD,161.0,['C'],_raphia_Meshorer_2.jpg,_raphia_Meshorer_2.txt
964,Marcus Aurelius,_sagalassos_SNGFrance_1774,Copper,22.29,,AD,161.0,,_sagalassos_SNGFrance_1774.jpg,_sagalassos_SNGFrance_1774.txt
965,Marcus Aurelius,_saitta_BMC_35,Copper,16.17,,AD,161.0,,_saitta_BMC_35.jpg,_saitta_BMC_35.txt
969,Marcus Aurelius,_samosata_BMC_29,Copper,8.97,,AD,161.0,,_samosata_BMC_29.jpg,_samosata_BMC_29.txt
970,Marcus Aurelius,_sardes_BMC_143,Copper,4.2,,AD,139.0,,_sardes_BMC_143.jpg,_sardes_BMC_143.txt
973,Marcus Aurelius,_sebastePaphlag_RecGen_01,Copper,8.32,,AD,161.0,,_sebastePaphlag_RecGen_01.jpg,_sebastePaphlag_RecGen_01.txt
977,Marcus Aurelius,_serdica_Varbanov_1870,Copper,19.7,,AD,161.0,,_serdica_Varbanov_1870.jpg,_serdica_Varbanov_1870.txt
978,Marcus Aurelius,_serdica_Varbanov_1870_var,Copper,8.6,,AD,161.0,,_serdica_Varbanov_1870_var.jpg,_serdica_Varbanov_1870_var.txt
980,Marcus Aurelius,_side_Aufhauser_8-425,Copper,6.7,,AD,161.0,,_side_Aufhauser_8-425.jpg,_side__8-425.txt
981,Marcus Aurelius,_side_SNGFranceIII_807var,Copper,10.25,,AD,0.0,,_side_SNGFranceIII_807var.jpg,_side_SNGFranceIII_807var.txt
982,Marcus Aurelius,_silandos_Paris_H409,Copper,28.29,,AD,161.0,,_silandos_Paris_H409.jpg,_silandos_Paris_H409.txt
985,Marcus Aurelius,_smyrna_BMC_511,Copper,26.2,,AD,169.0,,_smyrna_BMC_511.jpg,_smyrna_BMC_511.txt
989,Marcus Aurelius,_stobi_Kuzmanovic_160,Copper,13.44,,,,,_stobi_Kuzmanovic_160.jpg,_stobi_Kuzmanovic_160.txt
990,Marcus Aurelius,_stobi_Moushmov_6538,Copper,12.03,,,,['IMP'],_stobi_Moushmov_6538.jpg,_stobi_Moushmov_6538.txt
993,Marcus Aurelius,_stobi_Varbanov_3839,Copper,10.1,,AD,175.0,,_stobi_Varbanov_3839.jpg,_stobi_Varbanov_3839.txt
997,Marcus Aurelius,_syedra_Nomos_6-147,Copper,18.19,,AD,161.0,,_syedra_Nomos_6-147.jpg,_syedra_Nomos_6-147.txt
998,Marcus Aurelius,_syedra_Reis_10,Copper,16.88,,AD,161.0,,_syedra_Reis_10.jpg,_syedra_Reis_10.txt
999,Marcus Aurelius,_syedra_SNGFrance_636,Copper,3.88,,AD,161.0,,_syedra_SNGFrance_636.jpg,_syedra_SNGFrance_636.txt
1000,Marcus Aurelius,_syedra_SNGLevSupp_75,Copper,23.55,,AD,161.0,,_syedra_SNGLevSupp_75.jpg,_syedra_SNGLevSupp_75.txt
1001,Marcus Aurelius,_syedra_SNGPfalz_1169,Copper,4.35,,AD,161.0,,_syedra_SNGPfalz_1169.jpg,_syedra_SNGPfalz_1169.txt
1002,Marcus Aurelius,_syedra_SNGPfalz_1182,Copper,17.7,,AD,161.0,,_syedra_SNGPfalz_1182.jpg,_syedra_SNGPfalz_1182.txt
1005,Marcus Aurelius,_syros_SNGCop_763,Copper,3.84,,AD,139.0,,_syros_SNGCop_763.jpg,_syros_SNGCop_763.txt
1008,Marcus Aurelius,_tabala_pecunum_10-298,Copper,8.3,,,,,_tabala_pecunum_10-298.jpg,_tabala_pecunum_10-298.txt
1011,Marcus Aurelius,_tarsos_BMC_163,Copper,31.6,35.0,,,,_tarsos_BMC_163.jpg,_tarsos_BMC_163.txt
1015,Marcus Aurelius,_thessalyKoinon_Rogers_94,Copper,20.28,,AD,161.0,,_thessalyKoinon_Rogers_94.jpg,_thessalyKoinon_Rogers_94.txt
1023,Marcus Aurelius,_thyateira_SNGMunich_629,Copper,10.57,,,,,_thyateira_SNGMunich_629.jpg,_thyateira_SNGMunich_629.txt
1025,Marcus Aurelius,_tium_CNG_88_862,Copper,25.02,,AD,161.0,,_tium_CNG_88_862.jpg,_tium_CNG_88_862.txt
1027,Marcus Aurelius,_tium_NouryBey_1372,Copper,1.47,,,,,_tium_NouryBey_1372.jpg,_tium_NouryBey_1372.txt
1030,Marcus Aurelius,_titiopolis_Levante_07,Copper,2.71,,AD,139.0,,_titiopolis_Levante_07.jpg,_titiopolis_Levante_07.txt
1032,Marcus Aurelius,_tomis_AMNG_2655,Copper,4.18,,,,,_tomis_AMNG_2655.jpg,_tomis_AMNG_2655.txt
1041,Marcus Aurelius,_topiros_Varbanov_2672,Copper,3.05,,AD,161.0,,_topiros_Varbanov_2672.jpg,_topiros_Varbanov_2672.txt
1046,Marcus Aurelius,_tralles_Imhoof_FG_339,Copper,5.27,,AD,138.0,,_tralles_Imhoof_FG_339.jpg,_tralles_Imhoof_FG_339.txt
1054,Marcus Aurelius,_tralles_SNGMunich_753,Copper,3.93,,AD,138.0,,_tralles_SNGMunich_753.jpg,_tralles_SNGMunich_753.txt
1057,Marcus Aurelius,_tripolis_Imhoof_GRM_4,Copper,19.35,,,,,_tripolis_Imhoof_GRM_4.jpg,_tripolis_Imhoof_GRM_4.txt
1060,Marcus Aurelius,_tripolisLydia_Righetti_Coll_5989,Copper,21.62,,AD,161.0,,_tripolisLydia_Righetti_Coll_5989.jpg,_tripolisLydia_Righetti_Coll_5989.txt
1063,Marcus Aurelius,_tyana_G&amp;N_37-524,Copper,4.08,,AD,161.0,,_tyana_G&amp;N_37-524.jpg,_tyana_G&amp;N_37-524.txt
1,Matidia,Lanz_97-568,Gold,3.51,16.0,AD,112.0,['AVG'],Lanz_97-568.jpg,Lanz_97-568.txt
3,Matidia,RIC_0751_limes,Copper,2.12,18.0,,,,RIC_0751_limes.jpg,RIC_0751_limes.txt
5,Matidia,RSC_003a,Silver,3.19,,,,,RSC_003a.jpg,RSC_003a.txt
9,Matidia,RSC_006b,Silver,3.28,19.0,,,,RSC_006b.jpg,RSC_006b.txt
10,Matidia,RIC_0758,Silver,3.0,20.0,,,['AVG'],RIC_0758.jpg,RIC_0758.txt
11,Matidia,RIC_0759_aureus,Gold,7.17,21.0,,,['AVG'],RIC_0759_aureus.jpg,RIC_0759_aureus.txt
15,Matidia,_thyateira_SNGvA_3217,Copper,3.55,,,,,_thyateira_SNGvA_3217.jpg,_thyateira_SNGvA_3217.txt
15,Maxentius,_carthage_RIC_060_B,Copper,6.84,25.0,AD,307.0,"['IMP', 'PF']",_carthage_RIC_060_B.jpg,_carthage_RIC_060_B.txt
16,Maxentius,_carthage_RIC_060_G,Copper,6.84,25.0,AD,307.0,"['IMP', 'PF']",_carthage_RIC_060_G.jpg,_carthage_RIC_060_G.txt
20,Maxentius,_ostia_RIC_010,Gold,5.51,,AD,310.0,"['AVG', 'PF']",_ostia_RIC_010.jpg,_ostia_RIC_010.txt
35,Maxentius,_ostia_RIC_060_P,Copper,3.87,,,,"['AVG', 'PF']",_ostia_RIC_060_P.jpg,_ostia_RIC_060_P.txt
37,Maxentius,_ostia_RIC_061,Copper,2.89,22.0,AD,309.0,"['AVG', 'PF']",_ostia_RIC_061.jpg,_ostia_RIC_061.txt
38,Maxentius,_ostia_RIC_062_P,Copper,2.99,,AD,306.0,"['AVG', 'PF']",_ostia_RIC_062_P.jpg,_ostia_RIC_062_P.txt
39,Maxentius,_ostia_RIC_062_S,Copper,2.99,,AD,306.0,"['AVG', 'PF']",_ostia_RIC_062_S.jpg,_ostia_RIC_062_S.txt
58,Maxentius,_rome_RIC_VI_229,Copper,3.14,22.0,AD,310.0,['PF'],_rome_RIC_VI_229.jpg,_rome_RIC_VI_229.txt
68,Maxentius,_rome_RIC_281,Copper,2.29,16.5,,,['PF'],_rome_RIC_281.jpg,_rome_RIC_281.txt
70,Maxentius,_ticinum_RIC_084a_S,Copper,5.99,24.0,AD,307.0,['PF'],_ticinum_RIC_084a_S.jpg,_ticinum_RIC_084a_S.txt
81,Maxentius,_ticinum_RIC_106_T,Copper,6.7,,AD,308.0,['IMP'],_ticinum_RIC_106_T.jpg,_ticinum_RIC_106_T.txt
84,Maxentius,_trier_RIC_840ADD,Copper,7.97,25.0,AD,840.0,"['IMP', 'PF']",_trier_RIC_840ADD.jpg,_trier_RIC_840ADD.txt
1,Maximianus,Bastien_41,Copper,1.22,,AD,286.0,"['IMP', 'C']",Bastien_41.jpg,Bastien_41.txt
2,Maximianus,Bastien_46,Copper,1.5,15.0,AD,286.0,['IMP'],Bastien_46.jpg,Bastien_46.txt
5,Maximianus,Calico_4739,Gold,5.8,21.0,AD,286.0,['PF'],Calico_4739.jpg,Calico_4739.txt
8,Maximianus,King_02,Copper,1.13,,AD,286.0,,King_02.jpg,King_02.txt
9,Maximianus,King_45,Copper,1.82,,AD,286.0,"['IMP', 'PF']",King_45.jpg,King_45.txt
13,Maximianus,_alexandria_RIC_007b,Silver,3.16,,,,,_alexandria_RIC_007b.jpg,_alexandria_RIC_007b.txt
14,Maximianus,_alexandria_RIC_009b_var,Silver,3.41,,,,,_alexandria_RIC_009b_var.jpg,_alexandria_RIC_009b_var.txt
15,Maximianus,_alexandria_RIC_010b_var,Silver,3.05,,,,,_alexandria_RIC_010b_var.jpg,_alexandria_RIC_010b_var.txt
18,Maximianus,_alexandria_RIC_VI_030b_XXI-B,Copper,8.25,27.0,AD,300.0,"['IMP', 'PF']",_alexandria_RIC_VI_030b_XXI-B.jpg,_alexandria_RIC_VI_030b_XXI-B.txt
28,Maximianus,_alexandria_RIC_VI_038,Copper,8.7,27.0,,,"['IMP', 'PF', 'C']",_alexandria_RIC_VI_038.jpg,_alexandria_RIC_VI_038.txt
45,Maximianus,RIC_0622_crescent_G,Copper,4.14,22.0,AD,285.0,"['IMP', 'PF', 'C']",RIC_0622_crescent_G.jpg,RIC_0622_crescent_G.txt
83,Maximianus,_carthage_RIC_003,Gold,5.32,18.0,AD,296.0,['PF'],_carthage_RIC_003.jpg,_carthage_RIC_003.txt
85,Maximianus,_carthage_RIC_013b,Silver,3.26,,AD,286.0,,_carthage_RIC_013b.jpg,_carthage_RIC_013b.txt
86,Maximianus,_carthage_RIC_VI_015b,Silver,3.33,18.0,AD,300.0,,_carthage_RIC_VI_015b.jpg,_carthage_RIC_VI_015b.txt
107,Maximianus,_cyzicus_RIC_VI_003,Gold,5.46,,AD,294.0,,_cyzicus_RIC_VI_003.jpg,_cyzicus_RIC_VI_003.txt
121,Maximianus,_cyzicus_RIC_VI_016b_E,Copper,3.57,,,,"['IMP', 'PF', 'C']",_cyzicus_RIC_VI_016b_E.jpg,_cyzicus_RIC_VI_016b_E.txt
125,Maximianus,RIC_0595_G,Copper,2.9,22.0,AD,286.0,"['IMP', 'PF', 'C']",RIC_0595_G.jpg,RIC_0595_G.txt
126,Maximianus,RIC_0595_D,Copper,4.21,22.0,AD,286.0,"['IMP', 'PF', 'C']",RIC_0595_D.jpg,RIC_0595_D.txt
140,Maximianus,RIC_0042_var_C_D_M,Copper,4.76,,AD,292.0,"['IMP', 'PF', 'C']",RIC_0042_var_C_D_M.jpg,RIC_0042_var_C_D_M.txt
144,Maximianus,_london_RIC_VI_001b,Copper,9.9,27.0,AD,305.0,"['IMP', 'PF', 'C']",_london_RIC_VI_001b.jpg,_london_RIC_VI_001b.txt
152,Maximianus,_london_RIC_091,Copper,5.82,25.2,AD,307.0,['PF'],_london_RIC_091.jpg,_london_RIC_091.txt
153,Maximianus,_london_RIC_VI_096,Copper,4.9,25.0,AD,307.0,,_london_RIC_VI_096.jpg,_london_RIC_VI_096.txt
158,Maximianus,RIC_0369_2,Copper,3.67,23.0,AD,287.0,"['IMP', 'C']",RIC_0369_2.jpg,RIC_0369_2.txt
159,Maximianus,RIC_0369var,Copper,4.0,23.0,AD,286.0,"['IMP', 'C']",RIC_0369var.jpg,RIC_0369var.txt
160,Maximianus,RIC_0369_var2,Copper,3.73,23.0,AD,287.0,"['IMP', 'PF', 'C']",RIC_0369_var2.jpg,RIC_0369_var2.txt
161,Maximianus,RIC_0370_var,Copper,3.85,,AD,287.0,"['IMP', 'C']",RIC_0370_var.jpg,RIC_0370_var.txt
164,Maximianus,RIC_0375_rc_left_club,Copper,3.75,22.0,AD,287.0,['IMP'],RIC_0375_rc_left_club.jpg,RIC_0375_rc_left_club.txt
166,Maximianus,RIC_0388_var,Copper,3.51,21.7,AD,286.0,"['IMP', 'PF', 'C']",RIC_0388_var.jpg,RIC_0388_var.txt
167,Maximianus,RIC_0393_rc,Copper,3.94,22.0,AD,287.0,"['IMP', 'C']",RIC_0393_rc.jpg,RIC_0393_rc.txt
168,Maximianus,RIC_0396_rc,Copper,3.78,22.0,AD,289.0,"['IMP', 'PF', 'C']",RIC_0396_rc.jpg,RIC_0396_rc.txt
178,Maximianus,RIC_0404,Copper,3.9,20.0,AD,293.0,"['IMP', 'C']",RIC_0404.jpg,RIC_0404.txt
179,Maximianus,RIC_0408_rc,Copper,3.2,22.0,AD,289.0,['PF'],RIC_0408_rc.jpg,RIC_0408_rc.txt
183,Maximianus,RIC_0422_right_rdc,Copper,3.43,22.8,AD,290.0,['IMP'],RIC_0422_right_rdc.jpg,RIC_0422_right_rdc.txt
199,Maximianus,_lyons_RIC_VI_084b_var,Copper,9.11,,AD,305.0,['IMP'],_lyons_RIC_VI_084b_var.jpg,_lyons_RIC_VI_084b_var.txt
206,Maximianus,_lyons_RIC_VI_288,Copper,6.96,27.0,AD,308.0,"['IMP', 'PF', 'C']",_lyons_RIC_VI_288.jpg,_lyons_RIC_VI_288.txt
207,Maximianus,_lyons_Sinai_hoard_10,Copper,10.63,,AD,301.0,"['IMP', 'C']",_lyons_Sinai_hoard_10.jpg,_lyons_Sinai_hoard_10.txt
215,Maximianus,_nicomedia_RIC_VI_033,Gold,5.46,20.0,AD,306.0,,_nicomedia_RIC_VI_033.jpg,_nicomedia_RIC_VI_033.txt
228,Maximianus,RIC_517var,Copper,2.19,,AD,286.0,"['IMP', 'PF']",RIC_517var.jpg,RIC_517var.txt
229,Maximianus,RIC_0519var,Copper,1.63,,AD,286.0,['IMP'],RIC_0519var.jpg,RIC_0519var.txt
231,Maximianus,RIC_0521_D,Copper,1.72,,AD,286.0,"['IMP', 'PF']",RIC_0521_D.jpg,RIC_0521_D.txt
237,Maximianus,_rome_Calico_4661,Gold,5.3,,AD,286.0,['PF'],_rome_Calico_4661.jpg,_rome_Calico_4661.txt
238,Maximianus,_rome_Calico_4662,Gold,5.54,,AD,305.0,['PF'],_rome_Calico_4662.jpg,_rome_Calico_4662.txt
239,Maximianus,_rome_Calico_4681,Gold,5.54,18.0,AD,286.0,['PF'],_rome_Calico_4681.jpg,_rome_Calico_4681.txt
241,Maximianus,_rome_Cohen_695,Copper,1.25,17.0,AD,295.0,,_rome_Cohen_695.jpg,_rome_Cohen_695.txt
252,Maximianus,_rome_RIC_063,Copper,9.46,,AD,297.0,"['IMP', 'PF', 'C']",_rome_RIC_063.jpg,_rome_RIC_063.txt
253,Maximianus,_rome_RIC_063_S,Copper,9.46,,AD,297.0,"['IMP', 'PF', 'C']",_rome_RIC_063_S.jpg,_rome_RIC_063_S.txt
255,Maximianus,_rome_RIC_VI_077bvar,Copper,2.9,20.67,AD,305.0,"['IMP', 'PF', 'C']",_rome_RIC_VI_077bvar.jpg,_rome_RIC_VI_077bvar.txt
264,Maximianus,_rome_RIC_VI_116b_T,Copper,10.9,28.0,AD,286.0,,_rome_RIC_VI_116b_T.jpg,_rome_RIC_VI_116b_T.txt
271,Maximianus,_rome_RIC_VI_511,Copper,3.54,22.0,AD,295.0,"['IMP', 'PF']",_rome_RIC_VI_511.jpg,_rome_RIC_VI_511.txt
278,Maximianus,_rome_RIC_VII_123_P,Copper,1.8,15.0,AD,317.0,,_rome_RIC_VII_123_P.jpg,_rome_RIC_VII_123_P.txt
282,Maximianus,_serdica_RIC_VI_003b,Copper,12.2,26.7,AD,305.0,"['IMP', 'PF', 'C']",_serdica_RIC_VI_003b.jpg,_serdica_RIC_VI_003b.txt
289,Maximianus,RIC_0575_var,Copper,4.25,22.0,,,"['IMP', 'C']",RIC_0575_var.jpg,RIC_0575_var.txt
290,Maximianus,RIC_0579_A,Copper,4.14,22.0,AD,288.0,"['IMP', 'C']",RIC_0579_A.jpg,RIC_0579_A.txt
368,Maximianus,_trier_RIC_043_var,Gold,5.33,18.0,AD,286.0,['PF'],_trier_RIC_043_var.jpg,_trier_RIC_043_var.txt
369,Maximianus,_trier_RIC_047,Gold,4.93,18.0,AD,286.0,['PF'],_trier_RIC_047.jpg,_trier_RIC_047.txt
385,Maximianus,_trier_RIC_VI_187b,Copper,7.4,27.0,AD,296.0,['IMP'],_trier_RIC_VI_187b.jpg,_trier_RIC_VI_187b.txt
422,Maximianus,_trier_RIC_VII_205_S,Copper,1.98,16.0,AD,318.0,,_trier_RIC_VII_205_S.jpg,_trier_RIC_VII_205_S.txt
449,Maximianus,Milne_4988,Copper,8.07,19.0,,,,Milne_4988.jpg,Milne_4988.txt
451,Maximianus,milne_5029,Copper,7.46,,,,,milne_5029.jpg,milne_5029.txt
456,Maximianus,Milne_5081,Copper,7.8,,,,,Milne_5081.jpg,Milne_5081.txt
458,Maximianus,_alexandria_Dattari_6001,Copper,7.14,,AD,294.0,,_alexandria_Dattari_6001.jpg,_alexandria_Dattari_6001.txt
9,Maximinus I,RIC_0012_Aureus,Gold,5.77,20.0,AD,235.0,['IMP'],RIC_0012_Aureus.jpg,RIC_0012_Aureus.txt
12,Maximinus I,RIC_0013_Aureus,Gold,5.71,,AD,235.0,['IMP'],RIC_0013_Aureus.jpg,RIC_0013_Aureus.txt
15,Maximinus I,RIC_0014_Aureus,Gold,6.03,20.0,AD,235.0,['IMP'],RIC_0014_Aureus.jpg,RIC_0014_Aureus.txt
54,Maximinus I,RIC_0085_var,Brass,21.52,31.0,,,"['AVG', 'SC']",RIC_0085_var.jpg,RIC_0085_var.txt
62,Maximinus I,_abydos_Imhoof 25,Copper,22.8,,AD,238.0,,_abydos_Imhoof 25.jpg,_abydos_Imhoof 25.txt
65,Maximinus I,_adramyteum_vonFritze_171,Copper,10.7,,,,,_adramyteum_vonFritze_171.jpg,_adramyteum_vonFritze_171.txt
66,Maximinus I,_alexandriaTroas_Bellinger_371,Copper,7.44,,AD,235.0,"['AVG', 'IMP']",_alexandriaTroas_Bellinger_371.jpg,_alexandriaTroas_Bellinger_371.txt
68,Maximinus I,Milne_3189,Copper,13.4,23.82,AD,235.0,,Milne_3189.jpg,Milne_3189.txt
77,Maximinus I,Milne_3261,Copper,13.41,22.0,AD,236.0,,Milne_3261.jpg,Milne_3261.txt
